Call Id,Agent,Date,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgCallDuration(s),MonthName,Time
ID1413,Diane,26-Jan-21,Contract related,Y,Y,57,,2,329,1,
ID1487,Diane,27-Jan-21,Contract related,Y,Y,15,,2,414,1,
ID1512,Joe,27-Jan-21,Contract related,Y,Y,33,,2,392,1,
ID1762,Becky,31-Jan-21,Contract related,Y,Y,81,,2,206,1,
ID1821,Jim,1-Feb-21,Contract related,Y,Y,101,,2,290,2,
ID1828,Greg,1-Feb-21,Contract related,Y,Y,10,,2,201,2,
ID2017,Stewart,4-Feb-21,Contract related,Y,Y,80,,2,100,2,
ID2103,Becky,6-Feb-21,Contract related,Y,Y,108,,2,223,2,
ID2198,Martha,7-Feb-21,Contract related,Y,Y,102,,2,343,2,
ID2220,Stewart,8-Feb-21,Contract related,Y,Y,81,,2,55,2,
ID2299,Diane,9-Feb-21,Contract related,Y,Y,96,,2,384,2,
ID2318,Stewart,10-Feb-21,Contract related,Y,Y,91,,2,132,2,
ID2328,Martha,10-Feb-21,Contract related,Y,Y,103,,2,52,2,
ID2393,Dan,11-Feb-21,Contract related,Y,Y,116,,2,252,2,
ID2434,Becky,11-Feb-21,Contract related,Y,Y,91,,2,368,2,
ID2502,Greg,13-Feb-21,Contract related,Y,Y,123,,2,402,2,
ID2536,Greg,14-Feb-21,Contract related,Y,Y,112,,2,269,2,
ID2605,Diane,15-Feb-21,Contract related,Y,Y,69,,2,112,2,
ID2608,Dan,15-Feb-21,Contract related,Y,Y,75,,2,251,2,
ID2733,Martha,17-Feb-21,Contract related,Y,Y,65,,2,329,2,
ID2757,Joe,17-Feb-21,Contract related,Y,Y,53,,2,242,2,
ID2937,Jim,20-Feb-21,Contract related,Y,Y,63,,2,333,2,
ID3293,Jim,27-Feb-21,Contract related,Y,Y,25,,2,245,2,
ID3323,Jim,27-Feb-21,Contract related,Y,Y,15,,2,101,2,
ID3340,Joe,28-Feb-21,Contract related,Y,Y,92,,2,372,2,
ID3542,Joe,3-Mar-21,Contract related,Y,Y,70,,2,46,3,
ID3607,Martha,4-Mar-21,Contract related,Y,Y,79,,2,53,3,
ID3700,Becky,6-Mar-21,Contract related,Y,Y,66,,2,207,3,
ID3770,Stewart,7-Mar-21,Contract related,Y,Y,48,,2,350,3,
ID3774,Joe,7-Mar-21,Contract related,Y,Y,116,,2,241,3,
ID3802,Martha,8-Mar-21,Contract related,Y,Y,39,,2,239,3,
ID4028,Jim,12-Mar-21,Contract related,Y,Y,59,,2,63,3,
ID4129,Diane,14-Mar-21,Contract related,Y,Y,77,,2,48,3,
ID4135,Jim,14-Mar-21,Contract related,Y,Y,69,,2,159,3,
ID4183,Stewart,15-Mar-21,Contract related,Y,Y,49,,2,300,3,
ID4316,Diane,17-Mar-21,Contract related,Y,Y,58,,2,380,3,
ID4447,Diane,20-Mar-21,Contract related,Y,Y,104,,2,332,3,
ID4450,Dan,20-Mar-21,Contract related,Y,Y,65,,2,349,3,
ID4477,Jim,21-Mar-21,Contract related,Y,Y,56,,2,265,3,
ID4479,Dan,21-Mar-21,Contract related,Y,Y,97,,2,159,3,
ID4674,Martha,24-Mar-21,Contract related,Y,Y,108,,2,186,3,
ID4740,Diane,26-Mar-21,Contract related,Y,Y,41,,2,170,3,
ID4763,Stewart,26-Mar-21,Contract related,Y,Y,124,,2,126,3,
ID4800,Dan,27-Mar-21,Contract related,Y,Y,78,,2,153,3,
ID4898,Diane,29-Mar-21,Contract related,Y,Y,93,,2,291,3,
ID4939,Dan,29-Mar-21,Contract related,Y,Y,109,,2,207,3,
ID0110,Joe,2-Jan-21,Streaming,Y,Y,19,,2,158,1,
ID0283,Martha,5-Jan-21,Streaming,Y,Y,55,,2,184,1,
ID0286,Diane,5-Jan-21,Streaming,Y,Y,45,,2,313,1,
ID0385,Martha,7-Jan-21,Streaming,Y,Y,118,,2,215,1,
ID0420,Dan,8-Jan-21,Streaming,Y,Y,112,,2,221,1,
ID0448,Martha,9-Jan-21,Streaming,Y,Y,108,,2,243,1,
ID0508,Becky,9-Jan-21,Streaming,Y,Y,42,,2,418,1,
ID0658,Stewart,11-Jan-21,Streaming,Y,Y,101,,2,285,1,
ID0770,Jim,14-Jan-21,Streaming,Y,Y,116,,2,408,1,
ID0806,Dan,14-Jan-21,Streaming,Y,Y,66,,2,343,1,
ID0879,Becky,16-Jan-21,Streaming,Y,Y,92,,2,79,1,
ID0999,Stewart,18-Jan-21,Streaming,Y,Y,19,,2,237,1,
ID1231,Greg,23-Jan-21,Streaming,Y,Y,116,,2,73,1,
ID1274,Greg,23-Jan-21,Streaming,Y,Y,56,,2,80,1,
ID1281,Joe,23-Jan-21,Streaming,Y,Y,74,,2,354,1,
ID1286,Diane,24-Jan-21,Streaming,Y,Y,48,,2,396,1,
ID1317,Dan,24-Jan-21,Streaming,Y,Y,33,,2,186,1,
ID1328,Joe,24-Jan-21,Streaming,Y,Y,37,,2,289,1,
ID1380,Joe,25-Jan-21,Streaming,Y,Y,94,,2,303,1,
ID1432,Diane,26-Jan-21,Streaming,Y,Y,110,,2,317,1,
ID1437,Jim,26-Jan-21,Streaming,Y,Y,77,,2,266,1,
ID1445,Martha,26-Jan-21,Streaming,Y,Y,82,,2,138,1,
ID1484,Diane,27-Jan-21,Streaming,Y,Y,86,,2,207,1,
ID1486,Dan,27-Jan-21,Streaming,Y,Y,84,,2,153,1,
ID1492,Greg,27-Jan-21,Streaming,Y,Y,87,,2,301,1,
ID1640,Joe,30-Jan-21,Streaming,Y,Y,118,,2,166,1,
ID1662,Becky,30-Jan-21,Streaming,Y,Y,69,,2,418,1,
ID1703,Diane,30-Jan-21,Streaming,Y,Y,103,,2,219,1,
ID1708,Dan,30-Jan-21,Streaming,Y,Y,38,,2,411,1,
ID1804,Dan,1-Feb-21,Streaming,Y,Y,99,,2,55,2,
ID2072,Stewart,5-Feb-21,Streaming,Y,Y,123,,2,256,2,
ID2111,Jim,6-Feb-21,Streaming,Y,Y,78,,2,222,2,
ID2228,Joe,8-Feb-21,Streaming,Y,Y,57,,2,236,2,
ID2292,Greg,9-Feb-21,Streaming,Y,Y,38,,2,43,2,
ID2295,Diane,9-Feb-21,Streaming,Y,Y,67,,2,111,2,
ID2624,Martha,15-Feb-21,Streaming,Y,Y,50,,2,407,2,
ID2790,Joe,18-Feb-21,Streaming,Y,Y,79,,2,188,2,
ID2849,Stewart,19-Feb-21,Streaming,Y,Y,80,,2,267,2,
ID2898,Dan,20-Feb-21,Streaming,Y,Y,36,,2,256,2,
ID3205,Stewart,25-Feb-21,Streaming,Y,Y,28,,2,366,2,
ID3217,Greg,26-Feb-21,Streaming,Y,Y,75,,2,271,2,
ID3265,Greg,26-Feb-21,Streaming,Y,Y,124,,2,304,2,
ID3289,Dan,27-Feb-21,Streaming,Y,Y,72,,2,298,2,
ID3312,Becky,27-Feb-21,Streaming,Y,Y,48,,2,44,2,
ID3320,Dan,27-Feb-21,Streaming,Y,Y,32,,2,340,2,
ID3422,Stewart,1-Mar-21,Streaming,Y,Y,49,,2,139,3,
ID3453,Joe,2-Mar-21,Streaming,Y,Y,92,,2,119,3,
ID3573,Joe,4-Mar-21,Streaming,Y,Y,58,,2,186,3,
ID3621,Greg,4-Mar-21,Streaming,Y,Y,54,,2,47,3,
ID3640,Diane,5-Mar-21,Streaming,Y,Y,118,,2,41,3,
ID3677,Joe,5-Mar-21,Streaming,Y,Y,22,,2,230,3,
ID3720,Joe,6-Mar-21,Streaming,Y,Y,10,,2,262,3,
ID3804,Becky,8-Mar-21,Streaming,Y,Y,27,,2,254,3,
ID3863,Greg,9-Mar-21,Streaming,Y,Y,82,,2,217,3,
ID3943,Greg,10-Mar-21,Streaming,Y,Y,92,,2,383,3,
ID3996,Becky,11-Mar-21,Streaming,Y,Y,75,,2,115,3,
ID4002,Joe,11-Mar-21,Streaming,Y,Y,46,,2,320,3,
ID4158,Martha,14-Mar-21,Streaming,Y,Y,123,,2,218,3,
ID4173,Martha,15-Mar-21,Streaming,Y,Y,13,,2,223,3,
ID4223,Stewart,16-Mar-21,Streaming,Y,Y,112,,2,347,3,
ID4350,Becky,18-Mar-21,Streaming,Y,Y,104,,2,46,3,
ID4407,Jim,19-Mar-21,Streaming,Y,Y,96,,2,349,3,
ID4445,Greg,20-Mar-21,Streaming,Y,Y,27,,2,257,3,
ID4502,Diane,21-Mar-21,Streaming,Y,Y,114,,2,235,3,
ID4526,Joe,21-Mar-21,Streaming,Y,Y,60,,2,287,3,
ID4541,Diane,22-Mar-21,Streaming,Y,Y,84,,2,53,3,
ID4581,Stewart,22-Mar-21,Streaming,Y,Y,20,,2,395,3,
ID4619,Martha,23-Mar-21,Streaming,Y,Y,98,,2,250,3,
ID4705,Dan,25-Mar-21,Streaming,Y,Y,67,,2,392,3,
ID4801,Jim,27-Mar-21,Streaming,Y,Y,100,,2,331,3,
ID4868,Greg,28-Mar-21,Streaming,Y,Y,12,,2,35,3,
ID4872,Martha,28-Mar-21,Streaming,Y,Y,123,,2,87,3,
ID4882,Greg,28-Mar-21,Streaming,Y,Y,120,,2,377,3,
ID0073,Greg,2-Jan-21,Payment related,Y,N,10,,5,139,1,
ID0119,Dan,3-Jan-21,Payment related,Y,N,124,,5,143,1,
ID0131,Becky,3-Jan-21,Admin Support,Y,N,42,,5,59,1,
ID0137,Stewart,3-Jan-21,Contract related,Y,N,112,,5,192,1,
ID0233,Stewart,5-Jan-21,Contract related,Y,N,68,,5,209,1,
ID0273,Martha,5-Jan-21,Admin Support,Y,N,94,,5,329,1,
ID0307,Becky,6-Jan-21,Streaming,Y,N,102,,5,353,1,
ID0374,Stewart,7-Jan-21,Admin Support,Y,N,29,,5,205,1,
ID0446,Diane,8-Jan-21,Payment related,Y,N,111,,5,314,1,
ID0578,Greg,10-Jan-21,Technical Support,Y,N,124,,5,406,1,
ID0671,Diane,12-Jan-21,Payment related,Y,N,41,,5,347,1,
ID0698,Greg,12-Jan-21,Streaming,Y,N,116,,5,255,1,
ID0723,Stewart,13-Jan-21,Contract related,Y,N,37,,5,162,1,
ID0726,Joe,13-Jan-21,Streaming,Y,N,50,,5,113,1,
ID0786,Martha,14-Jan-21,Contract related,Y,N,49,,5,381,1,
ID0847,Joe,15-Jan-21,Payment related,Y,N,10,,5,78,1,
ID0863,Becky,16-Jan-21,Technical Support,Y,N,19,,5,36,1,
ID0970,Greg,18-Jan-21,Contract related,Y,N,27,,5,374,1,
ID0987,Greg,18-Jan-21,Technical Support,Y,N,38,,5,136,1,
ID1211,Becky,22-Jan-21,Admin Support,Y,N,54,,5,195,1,
ID1220,Jim,22-Jan-21,Payment related,Y,N,35,,5,309,1,
ID1247,Greg,23-Jan-21,Admin Support,Y,N,10,,5,61,1,
ID1313,Jim,24-Jan-21,Streaming,Y,N,61,,5,42,1,
ID1324,Greg,24-Jan-21,Streaming,Y,N,110,,5,303,1,
ID1627,Greg,29-Jan-21,Payment related,Y,N,124,,5,258,1,
ID1638,Becky,30-Jan-21,Payment related,Y,N,92,,5,121,1,
ID1650,Stewart,30-Jan-21,Contract related,Y,N,94,,5,416,1,
ID1664,Becky,30-Jan-21,Payment related,Y,N,98,,5,371,1,
ID1713,Dan,31-Jan-21,Payment related,Y,N,100,,5,382,1,
ID1739,Stewart,31-Jan-21,Payment related,Y,N,17,,5,229,1,
ID1810,Dan,1-Feb-21,Contract related,Y,N,87,,5,407,2,
ID1812,Greg,1-Feb-21,Streaming,Y,N,119,,5,63,2,
ID1988,Joe,4-Feb-21,Admin Support,Y,N,60,,5,179,2,
ID2063,Diane,5-Feb-21,Contract related,Y,N,75,,5,112,2,
ID2100,Martha,6-Feb-21,Streaming,Y,N,46,,5,93,2,
ID2258,Dan,9-Feb-21,Payment related,Y,N,100,,5,405,2,
ID2342,Dan,10-Feb-21,Streaming,Y,N,47,,5,121,2,
ID2474,Diane,12-Feb-21,Contract related,Y,N,83,,5,144,2,
ID2524,Dan,13-Feb-21,Payment related,Y,N,92,,5,86,2,
ID2559,Joe,14-Feb-21,Streaming,Y,N,24,,5,247,2,
ID2609,Jim,15-Feb-21,Technical Support,Y,N,24,,5,152,2,
ID2638,Greg,15-Feb-21,Contract related,Y,N,44,,5,197,2,
ID2763,Jim,17-Feb-21,Payment related,Y,N,55,,5,67,2,
ID2777,Dan,18-Feb-21,Technical Support,Y,N,61,,5,354,2,
ID2832,Dan,19-Feb-21,Contract related,Y,N,14,,5,54,2,
ID2967,Stewart,21-Feb-21,Technical Support,Y,N,69,,5,310,2,
ID3011,Diane,22-Feb-21,Technical Support,Y,N,16,,5,215,2,
ID3060,Stewart,23-Feb-21,Streaming,Y,N,100,,5,265,2,
ID3240,Becky,26-Feb-21,Streaming,Y,N,16,,5,198,2,
ID3261,Martha,26-Feb-21,Technical Support,Y,N,122,,5,229,2,
ID3281,Greg,27-Feb-21,Technical Support,Y,N,26,,5,51,2,
ID3313,Dan,27-Feb-21,Admin Support,Y,N,110,,5,156,2,
ID3345,Diane,28-Feb-21,Payment related,Y,N,62,,5,133,2,
ID3390,Joe,1-Mar-21,Contract related,Y,N,62,,5,308,3,
ID3519,Martha,3-Mar-21,Streaming,Y,N,118,,5,87,3,
ID3548,Dan,3-Mar-21,Admin Support,Y,N,18,,5,373,3,
ID3555,Diane,3-Mar-21,Streaming,Y,N,114,,5,186,3,
ID3570,Jim,4-Mar-21,Contract related,Y,N,24,,5,122,3,
ID3600,Martha,4-Mar-21,Contract related,Y,N,30,,5,311,3,
ID3630,Jim,4-Mar-21,Contract related,Y,N,91,,5,344,3,
ID3637,Becky,5-Mar-21,Payment related,Y,N,98,,5,59,3,
ID3685,Dan,5-Mar-21,Payment related,Y,N,102,,5,129,3,
ID3688,Jim,5-Mar-21,Contract related,Y,N,116,,5,200,3,
ID3740,Dan,6-Mar-21,Technical Support,Y,N,71,,5,362,3,
ID3746,Martha,6-Mar-21,Streaming,Y,N,125,,5,296,3,
ID3792,Greg,7-Mar-21,Admin Support,Y,N,56,,5,67,3,
ID3798,Becky,7-Mar-21,Admin Support,Y,N,22,,5,349,3,
ID3818,Joe,8-Mar-21,Streaming,Y,N,69,,5,388,3,
ID3857,Diane,9-Mar-21,Technical Support,Y,N,92,,5,293,3,
ID3980,Dan,11-Mar-21,Technical Support,Y,N,29,,5,303,3,
ID4006,Diane,11-Mar-21,Payment related,Y,N,111,,5,154,3,
ID4012,Jim,11-Mar-21,Streaming,Y,N,35,,5,368,3,
ID4104,Stewart,13-Mar-21,Admin Support,Y,N,101,,5,346,3,
ID4149,Jim,14-Mar-21,Admin Support,Y,N,26,,5,308,3,
ID4216,Diane,15-Mar-21,Payment related,Y,N,19,,5,104,3,
ID4272,Joe,16-Mar-21,Contract related,Y,N,20,,5,79,3,
ID4349,Martha,18-Mar-21,Streaming,Y,N,116,,5,378,3,
ID4519,Jim,21-Mar-21,Payment related,Y,N,42,,5,205,3,
ID4545,Greg,22-Mar-21,Contract related,Y,N,32,,5,191,3,
ID4547,Jim,22-Mar-21,Admin Support,Y,N,104,,5,284,3,
ID4636,Martha,23-Mar-21,Payment related,Y,N,98,,5,164,3,
ID4687,Joe,24-Mar-21,Admin Support,Y,N,89,,5,70,3,
ID4772,Jim,26-Mar-21,Technical Support,Y,N,86,,5,178,3,
ID4794,Becky,27-Mar-21,Payment related,Y,N,70,,5,121,3,
ID4855,Dan,28-Mar-21,Admin Support,Y,N,22,,5,178,3,
ID4866,Jim,28-Mar-21,Technical Support,Y,N,94,,5,358,3,
ID4871,Dan,28-Mar-21,Technical Support,Y,N,70,,5,240,3,
ID0042,Greg,1-Jan-21,Contract related,Y,Y,100,,5,294,1,
ID0067,Jim,2-Jan-21,Contract related,Y,Y,98,,5,349,1,
ID0068,Jim,2-Jan-21,Contract related,Y,Y,70,,5,192,1,
ID0145,Jim,3-Jan-21,Contract related,Y,Y,56,,5,249,1,
ID0191,Becky,4-Jan-21,Contract related,Y,Y,45,,5,391,1,
ID0195,Joe,4-Jan-21,Contract related,Y,Y,43,,5,224,1,
ID0238,Dan,5-Jan-21,Contract related,Y,Y,113,,5,119,1,
ID0243,Greg,5-Jan-21,Contract related,Y,Y,73,,5,285,1,
ID0336,Stewart,6-Jan-21,Contract related,Y,Y,37,,5,414,1,
ID0345,Dan,7-Jan-21,Contract related,Y,Y,62,,5,316,1,
ID0351,Joe,7-Jan-21,Contract related,Y,Y,114,,5,221,1,
ID0403,Diane,8-Jan-21,Contract related,Y,Y,114,,5,253,1,
ID0414,Joe,8-Jan-21,Contract related,Y,Y,84,,5,71,1,
ID0442,Dan,8-Jan-21,Contract related,Y,Y,118,,5,98,1,
ID0480,Greg,9-Jan-21,Contract related,Y,Y,18,,5,305,1,
ID0557,Stewart,10-Jan-21,Contract related,Y,Y,99,,5,164,1,
ID0602,Dan,11-Jan-21,Contract related,Y,Y,124,,5,238,1,
ID0615,Jim,11-Jan-21,Contract related,Y,Y,15,,5,45,1,
ID0666,Becky,12-Jan-21,Contract related,Y,Y,119,,5,411,1,
ID0672,Martha,12-Jan-21,Contract related,Y,Y,87,,5,340,1,
ID0673,Jim,12-Jan-21,Contract related,Y,Y,77,,5,268,1,
ID0701,Dan,12-Jan-21,Contract related,Y,Y,52,,5,176,1,
ID0741,Jim,13-Jan-21,Contract related,Y,Y,96,,5,67,1,
ID0758,Becky,13-Jan-21,Contract related,Y,Y,82,,5,150,1,
ID0790,Diane,14-Jan-21,Contract related,Y,Y,86,,5,273,1,
ID0839,Jim,15-Jan-21,Contract related,Y,Y,21,,5,92,1,
ID0846,Stewart,15-Jan-21,Contract related,Y,Y,102,,5,166,1,
ID0853,Jim,15-Jan-21,Contract related,Y,Y,92,,5,283,1,
ID0923,Martha,17-Jan-21,Contract related,Y,Y,59,,5,137,1,
ID0935,Martha,17-Jan-21,Contract related,Y,Y,106,,5,167,1,
ID0938,Stewart,17-Jan-21,Contract related,Y,Y,98,,5,76,1,
ID0977,Stewart,18-Jan-21,Contract related,Y,Y,45,,5,420,1,
ID1038,Martha,19-Jan-21,Contract related,Y,Y,111,,5,186,1,
ID1086,Joe,19-Jan-21,Contract related,Y,Y,59,,5,310,1,
ID1222,Stewart,22-Jan-21,Contract related,Y,Y,33,,5,369,1,
ID1249,Diane,23-Jan-21,Contract related,Y,Y,110,,5,303,1,
ID1347,Martha,25-Jan-21,Contract related,Y,Y,102,,5,313,1,
ID1371,Greg,25-Jan-21,Contract related,Y,Y,59,,5,350,1,
ID1402,Stewart,25-Jan-21,Contract related,Y,Y,76,,5,344,1,
ID1464,Diane,27-Jan-21,Contract related,Y,Y,13,,5,194,1,
ID1543,Martha,28-Jan-21,Contract related,Y,Y,111,,5,235,1,
ID1656,Diane,30-Jan-21,Contract related,Y,Y,78,,5,274,1,
ID1680,Martha,30-Jan-21,Contract related,Y,Y,97,,5,413,1,
ID1686,Diane,30-Jan-21,Contract related,Y,Y,27,,5,217,1,
ID1736,Stewart,31-Jan-21,Contract related,Y,Y,93,,5,159,1,
ID1767,Becky,31-Jan-21,Contract related,Y,Y,58,,5,282,1,
ID1784,Greg,1-Feb-21,Contract related,Y,Y,124,,5,201,2,
ID1808,Martha,1-Feb-21,Contract related,Y,Y,97,,5,180,2,
ID1887,Becky,3-Feb-21,Contract related,Y,Y,86,,5,44,2,
ID1911,Martha,3-Feb-21,Contract related,Y,Y,16,,5,332,2,
ID1937,Greg,3-Feb-21,Contract related,Y,Y,66,,5,329,2,
ID1977,Stewart,4-Feb-21,Contract related,Y,Y,105,,5,411,2,
ID2023,Martha,4-Feb-21,Contract related,Y,Y,14,,5,161,2,
ID2031,Dan,5-Feb-21,Contract related,Y,Y,15,,5,116,2,
ID2113,Becky,6-Feb-21,Contract related,Y,Y,15,,5,383,2,
ID2134,Dan,6-Feb-21,Contract related,Y,Y,55,,5,248,2,
ID2170,Diane,7-Feb-21,Contract related,Y,Y,43,,5,387,2,
ID2215,Dan,8-Feb-21,Contract related,Y,Y,16,,5,312,2,
ID2235,Joe,8-Feb-21,Contract related,Y,Y,70,,5,193,2,
ID2338,Martha,10-Feb-21,Contract related,Y,Y,45,,5,337,2,
ID2381,Jim,11-Feb-21,Contract related,Y,Y,102,,5,373,2,
ID2386,Dan,11-Feb-21,Contract related,Y,Y,93,,5,294,2,
ID2410,Joe,11-Feb-21,Contract related,Y,Y,116,,5,49,2,
ID2415,Jim,11-Feb-21,Contract related,Y,Y,24,,5,142,2,
ID2470,Dan,12-Feb-21,Contract related,Y,Y,31,,5,316,2,
ID2492,Greg,13-Feb-21,Contract related,Y,Y,83,,5,50,2,
ID2511,Greg,13-Feb-21,Contract related,Y,Y,63,,5,313,2,
ID2532,Joe,13-Feb-21,Contract related,Y,Y,35,,5,31,2,
ID2543,Martha,14-Feb-21,Contract related,Y,Y,87,,5,293,2,
ID2547,Dan,14-Feb-21,Contract related,Y,Y,13,,5,336,2,
ID2572,Jim,14-Feb-21,Contract related,Y,Y,23,,5,252,2,
ID2664,Stewart,16-Feb-21,Contract related,Y,Y,58,,5,316,2,
ID2703,Greg,16-Feb-21,Contract related,Y,Y,50,,5,346,2,
ID2708,Diane,16-Feb-21,Contract related,Y,Y,59,,5,269,2,
ID2917,Martha,20-Feb-21,Contract related,Y,Y,61,,5,350,2,
ID3032,Becky,22-Feb-21,Contract related,Y,Y,87,,5,102,2,
ID3092,Martha,23-Feb-21,Contract related,Y,Y,124,,5,403,2,
ID3132,Diane,24-Feb-21,Contract related,Y,Y,60,,5,369,2,
ID3141,Martha,24-Feb-21,Contract related,Y,Y,23,,5,229,2,
ID3143,Becky,24-Feb-21,Contract related,Y,Y,73,,5,334,2,
ID3204,Dan,25-Feb-21,Contract related,Y,Y,103,,5,282,2,
ID3208,Dan,25-Feb-21,Contract related,Y,Y,14,,5,36,2,
ID3263,Dan,26-Feb-21,Contract related,Y,Y,123,,5,45,2,
ID3298,Martha,27-Feb-21,Contract related,Y,Y,27,,5,131,2,
ID3307,Diane,27-Feb-21,Contract related,Y,Y,110,,5,393,2,
ID3328,Diane,28-Feb-21,Contract related,Y,Y,12,,5,349,2,
ID3341,Martha,28-Feb-21,Contract related,Y,Y,32,,5,46,2,
ID3344,Jim,28-Feb-21,Contract related,Y,Y,114,,5,199,2,
ID3368,Greg,28-Feb-21,Contract related,Y,Y,23,,5,298,2,
ID3424,Becky,1-Mar-21,Contract related,Y,Y,101,,5,49,3,
ID3431,Becky,1-Mar-21,Contract related,Y,Y,38,,5,120,3,
ID3442,Becky,1-Mar-21,Contract related,Y,Y,114,,5,112,3,
ID3456,Stewart,2-Mar-21,Contract related,Y,Y,61,,5,262,3,
ID3524,Stewart,3-Mar-21,Contract related,Y,Y,38,,5,236,3,
ID3535,Becky,3-Mar-21,Contract related,Y,Y,59,,5,174,3,
ID3629,Greg,4-Mar-21,Contract related,Y,Y,54,,5,259,3,
ID3676,Joe,5-Mar-21,Contract related,Y,Y,56,,5,71,3,
ID3695,Becky,6-Mar-21,Contract related,Y,Y,56,,5,147,3,
ID3733,Becky,6-Mar-21,Contract related,Y,Y,57,,5,203,3,
ID3781,Stewart,7-Mar-21,Contract related,Y,Y,11,,5,310,3,
ID3875,Diane,9-Mar-21,Contract related,Y,Y,93,,5,400,3,
ID3892,Greg,9-Mar-21,Contract related,Y,Y,62,,5,396,3,
ID3899,Joe,9-Mar-21,Contract related,Y,Y,74,,5,377,3,
ID3946,Dan,10-Mar-21,Contract related,Y,Y,24,,5,280,3,
ID3954,Jim,11-Mar-21,Contract related,Y,Y,86,,5,397,3,
ID4051,Stewart,12-Mar-21,Contract related,Y,Y,21,,5,394,3,
ID4100,Becky,13-Mar-21,Contract related,Y,Y,36,,5,311,3,
ID4133,Diane,14-Mar-21,Contract related,Y,Y,82,,5,256,3,
ID4160,Diane,14-Mar-21,Contract related,Y,Y,33,,5,343,3,
ID4195,Martha,15-Mar-21,Contract related,Y,Y,80,,5,286,3,
ID4259,Becky,16-Mar-21,Contract related,Y,Y,18,,5,116,3,
ID4270,Joe,16-Mar-21,Contract related,Y,Y,76,,5,296,3,
ID4291,Diane,17-Mar-21,Contract related,Y,Y,117,,5,141,3,
ID4309,Diane,17-Mar-21,Contract related,Y,Y,21,,5,146,3,
ID4329,Dan,17-Mar-21,Contract related,Y,Y,21,,5,279,3,
ID4379,Stewart,19-Mar-21,Contract related,Y,Y,30,,5,310,3,
ID4440,Diane,20-Mar-21,Contract related,Y,Y,45,,5,346,3,
ID4464,Martha,20-Mar-21,Contract related,Y,Y,37,,5,50,3,
ID4484,Stewart,21-Mar-21,Contract related,Y,Y,92,,5,249,3,
ID4507,Dan,21-Mar-21,Contract related,Y,Y,110,,5,320,3,
ID4537,Stewart,21-Mar-21,Contract related,Y,Y,116,,5,393,3,
ID4553,Jim,22-Mar-21,Contract related,Y,Y,96,,5,370,3,
ID4618,Jim,23-Mar-21,Contract related,Y,Y,56,,5,127,3,
ID4641,Jim,24-Mar-21,Contract related,Y,Y,111,,5,401,3,
ID4656,Joe,24-Mar-21,Contract related,Y,Y,113,,5,138,3,
ID4685,Diane,24-Mar-21,Contract related,Y,Y,81,,5,118,3,
ID4694,Stewart,25-Mar-21,Contract related,Y,Y,75,,5,252,3,
ID4702,Stewart,25-Mar-21,Contract related,Y,Y,91,,5,361,3,
ID4736,Jim,25-Mar-21,Contract related,Y,Y,61,,5,319,3,
ID4761,Becky,26-Mar-21,Contract related,Y,Y,16,,5,350,3,
ID4765,Greg,26-Mar-21,Contract related,Y,Y,93,,5,88,3,
ID4780,Joe,26-Mar-21,Contract related,Y,Y,110,,5,47,3,
ID4798,Greg,27-Mar-21,Contract related,Y,Y,88,,5,41,3,
ID4826,Greg,27-Mar-21,Contract related,Y,Y,82,,5,199,3,
ID4888,Diane,28-Mar-21,Contract related,Y,Y,103,,5,392,3,
ID4894,Diane,29-Mar-21,Contract related,Y,Y,117,,5,366,3,
ID4951,Becky,30-Mar-21,Contract related,Y,Y,63,,5,181,3,
ID4960,Martha,30-Mar-21,Contract related,Y,Y,27,,5,271,3,
ID4972,Joe,30-Mar-21,Contract related,Y,Y,42,,5,35,3,
ID4989,Martha,31-Mar-21,Contract related,Y,Y,62,,5,349,3,
ID0044,Becky,1-Jan-21,Payment related,Y,Y,98,,5,194,1,
ID0053,Stewart,1-Jan-21,Payment related,Y,Y,13,,5,75,1,
ID0054,Dan,1-Jan-21,Payment related,Y,Y,119,,5,152,1,
ID0147,Joe,3-Jan-21,Payment related,Y,Y,77,,5,87,1,
ID0234,Greg,5-Jan-21,Payment related,Y,Y,67,,5,254,1,
ID0251,Diane,5-Jan-21,Payment related,Y,Y,92,,5,115,1,
ID0253,Joe,5-Jan-21,Payment related,Y,Y,83,,5,113,1,
ID0266,Joe,5-Jan-21,Payment related,Y,Y,98,,5,382,1,
ID0270,Martha,5-Jan-21,Payment related,Y,Y,31,,5,42,1,
ID0288,Stewart,6-Jan-21,Payment related,Y,Y,43,,5,129,1,
ID0335,Martha,6-Jan-21,Payment related,Y,Y,48,,5,53,1,
ID0344,Stewart,6-Jan-21,Payment related,Y,Y,58,,5,111,1,
ID0346,Greg,7-Jan-21,Payment related,Y,Y,74,,5,130,1,
ID0366,Greg,7-Jan-21,Payment related,Y,Y,29,,5,171,1,
ID0449,Greg,9-Jan-21,Payment related,Y,Y,97,,5,159,1,
ID0458,Stewart,9-Jan-21,Payment related,Y,Y,106,,5,147,1,
ID0473,Becky,9-Jan-21,Payment related,Y,Y,87,,5,345,1,
ID0476,Dan,9-Jan-21,Payment related,Y,Y,95,,5,349,1,
ID0479,Diane,9-Jan-21,Payment related,Y,Y,61,,5,36,1,
ID0502,Dan,9-Jan-21,Payment related,Y,Y,32,,5,174,1,
